work_order_id,aircraft_id,primary_part_id,lead_technician_id,wo_type,status,open_date,close_date,planned_duration_days,actual_duration_days,delay_days,delay_reason,labour_hours,labour_cost_inr,parts_cost_inr,overhead_cost_inr,defect_code,ata_chapter,findings_summary,nrc_raised
WO001664,AC024,PT0133,TEC060,Component Overhaul,Closed,2022-01-14,2022-01-26,25,12,0.0,No Delay,158.1,661144.42,2924862.69,387469.26,DFT-03CH,43,Toward open soon town wrong movement have drive me evidence car.,False
WO001665,AC029,PT0060,TEC045,Scheduled C-Check,In Progress,2024-08-25,,40,45,5.0,No Delay,365.8,1043119.06,583269.6,192900.17,DFT-34EF,68,Follow investment power prove enter increase here toward maybe worry federal despite.,False
WO001666,AC015,PT0013,TEC024,Line Maintenance,Closed,2022-10-17,2022-10-23,4,6,1.5,No Delay,52.9,114426.64,2014607.79,389438.96,DFT-74JB,43,Either available positive small coach student might travel field his billion focus.,False
WO001667,AC009,PT0112,TEC044,Line Maintenance,Closed,2023-03-01,2023-03-05,4,4,0.0,No Delay,42.1,172635.08,2394358.57,330242.58,DFT-91FJ,61,Production opportunity fire citizen happy rule factor yet claim share several prove.,False
wo001668,AC008,PT0037,TEC052,Scheduled A-Check,Closed,2024-02-19,2024-02-29,12,10,0.0,No Delay,134.5,563758.79,887784.69,206737.96,DFT-16IJ,49,Apply Mr necessary thus wish despite early today city sign follow person entire.,False
WO001669,AC035,PT0216,TEC014,Modification SB,Closed,2022-07-18,2022-07-23,9,5,0.0,No Delay,57.6,119584.42,935988.44,159534.92,DFT-53AC,76,Understand energy law in bar although fact worker and perform argue or.,False
WO001670,AC002,PT0111,TEC025,Line Maintenance,Closed,2023-06-21,2023-06-26,4,5,0.5,No Delay,43.3,122027.66,4885017.35,694727.08,DFT-94DH,55,Career anything memory finally effort free someone attorney.,True
WO001671,AC006,PT0177,TEC037,Scheduled A-Check,Closed,2022-01-07,2022-01-21,12,14,2.0,No Delay,92.9,338514.67,4603465.24,606794.75,DFT-59FF,31,Either worry position off meet increase price kitchen financial.,True
WO001672,AC004,PT0194,TEC048,Modification SB,Deferred,2022-08-21,,9,5,0.0,No Delay,49.0,95827.24,"₹1,655,854.47",214240.17,DFT-90BH,79,Still when avoid take water choose.,True
WO001673,AC008,PT0229,TEC045,Scheduled A-Check,In Progress,2022-07-12,,12,13,1.0,No Delay,78.6,250468.34,1411021.41,186764.28,DFT-91AI,57,Interest food know usually truth against of end out soldier.,False
WO001674,AC038,PT0230,TEC040,Line Maintenance,Closed,2022-04-20,2022-04-28,4,8,3.5,Engineering Query,82.5,310906.65,4184190.78,683542.39,DFT-17CI,58,Exactly little position sing design stop police leg guy hour police movie.,True
WO001675,AC023,PT0265,TEC048,Scheduled C-Check,Cancelled,2023-10-09,,40,28,0.0,No Delay,147.8,315618.74,1403005.15,318575.69,DFT-74JB,26,My teacher south pass somebody strong degree agree activity consider measure walk friend.,True
WO001676,AC027,PT0103,TEC054,Line Maintenance,Closed,2022-01-20,2022-01-28,4,8,3.5,Part AOG,52.3,207219.37,4272238.19,835534.12,DFT-27FC,26,Full environment information discuss join field.,True
WO001677,AC027,PT0112,TEC032,Unscheduled AOG,Cancelled,2024-08-02,,3,3,0.0,No Delay,28.2,64313.57,4335002.86,622247.12,DFT-74CC,78,Stand main must include guy agency general budget enough table past size.,True
WO001678,AC011,PT0025,TEC008,Component Overhaul,Cancelled,2022-07-01,,25,38,13.0,No Delay,248.3,1018763.26,3555531.44,753967.39,DFT-12HF,68,Cold important wide particular business kind.,True
WO001679,AC013,PT0216,TEC059,Line Maintenance,Closed,2022-01-27,2022-02-03,4,7,2.5,No Delay,111.3,304935.21,3978769.61,726348.13,DFT-43JB,27,Child at guy me cost discussion anything view.,True
WO001680,AC031,PT0084,TEC039,Line Maintenance,In Progress,2022-06-07,,4,6,1.5,No Delay,43.3,82222.53,4240944.76,566539.09,DFT-60BI,42,Popular policy serious campaign not recognize too perhaps oil save seem.,False
WO001681,AC038,PT0281,TEC049,Component Overhaul,Cancelled,2024-01-31,,25,20,0.0,No Delay,200.8,546721.21,2111278.87,523010.92,DFT-49JC,73,Quality we without concern same address instead build middle seven stay serve.,True
WO001682,AC022,PT0055,TEC029,Line Maintenance,Cancelled,2022-11-10,,4,5,0.5,No Delay,80.0,191050.69,3164266.68,384351.58,DFT-50BC,71,Little how whole later artist general moment account.,False
WO001683,AC017,PT0253,TEC056,Component Overhaul,Deferred,2022-05-23,,25,33,8.0,Manpower Shortage,205.0,677660.09,4392055.65,826034.28,DFT-61HA,46,One anyone like discuss most main car green player.,True
WO001684,AC017,PT0051,TEC053,Modification SB,Closed,2022-08-06,2022-08-20,9,14,5.0,Engineering Query,87.6,349520.92,616356.3,148938.27,DFT-04GA,33,Later financial kitchen court final party piece tree table assume soldier.,False
WO001685,AC026,PT0267,TEC043,Scheduled C-Check,Closed,2023-10-14,2023-11-23,40,40,0.0,No Delay,347.0,1351616.48,3019507.65,440905.22,DFT-83DC,67,Sign against season rich drug that decide prevent more.,False
WO001686,AC003,PT0288,TEC048,Modification SB,In Progress,2022-04-05,,9,9,0.0,No Delay,111.1,291726.98,4410827.13,742671.95,DFT-81GA,59,Receive large home federal message site wide throw message hold million performance.,True
WO001687,AC014,PT0111,TEC040,Line Maintenance,Closed,2022-08-09,2022-08-13,4,4,0.0,No Delay,31.8,138438.49,4629389.12,676334.01,DFT-95DJ,50,Might watch generation move police benefit without simple open president.,True
WO001688,AC020,PT0068,TEC042,Line Maintenance,Closed,2024-05-28,2024-06-05,4,8,3.5,Awaiting Inspection Sign-off,98.5,209486.3,3287742.98,596841.49,DFT-27HB,30,Hotel science town usually everyone involve bring under should once behind reflect.,True
WO001689,AC016,PT0095,TEC047,Scheduled A-Check,Deferred,2023-07-08,,12,15,3.0,No Delay,154.5,608446.36,"₹3,612,001.99",764221.23,DFT-81CC,35,We knowledge piece appear two building beautiful fish mouth itself south hope.,False
WO001690,AC036,PT0139,TEC010,Unscheduled AOG,Closed,2023-10-03,2023-10-04,3,1,0.0,No Delay,14.7,30424.16,3956604.32,514402.14,DFT-99IC,62,Different tonight attorney base key second.,True
WO001691,AC006,PT0061,TEC043,Modification SB,Closed,2022-11-19,2022-11-25,9,6,0.0,No Delay,82.2,315288.94,46541.11,57926.2,DFT-19IG,67,Shake often far expect assume support kind say letter perform ground future.,False
WO001692,AC040,PT0034,TEC058,Unscheduled AOG,Closed,2022-05-14,2022-05-17,3,3,0.0,No Delay,12.3,48797.89,1432185.68,193850.28,DFT-14FB,32,State reveal because whole value protect personal study because draw reduce one.,False
WO001693,AC012,PT0198,TEC056,Unscheduled AOG,Closed,2022-03-21,2022-03-23,3,2,0.0,No Delay,15.2,40689.3,"₹475,760.13",84358.8,DFT-79DE,24,Break story citizen thing while easy.,True
wo001694,AC012,PT0124,TEC031,Modification SB,Closed,2022-02-25,2022-03-05,9,8,0.0,No Delay,68.8,238361.58,914380.6,181892.02,DFT-96DC,44,Still find see send three expert travel social control stuff information church various.,False
WO001695,AC037,PT0129,TEC006,Component Overhaul,Deferred,2024-06-05,,25,39,14.0,Part AOG,623.5,2132283.1,3879084.98,943693.06,DFT-13IG,73,Former garden several say from turn themselves outside dinner stop.,True
WO001696,AC010,PT0151,TEC001,Component Overhaul,Deferred,2023-01-28,,25,10,0.0,No Delay,140.3,552955.1,3919373.82,583882.11,DFT-97AB,44,Building forward she technology fly federal prevent.,False
WO001697,AC016,PT0132,TEC014,Component Overhaul,Deferred,2022-12-30,,25,16,0.0,No Delay,115.9,268488.34,4031707.58,720087.51,DFT-62ED,50,Commercial six senior church town white listen after heavy item.,False
WO001698,AC019,PT0090,TEC019,Modification SB,In Progress,2022-07-29,,9,9,0.0,No Delay,83.1,286960.41,3660957.12,595239.51,DFT-44GE,35,Art though account crime country great through inside.,True
WO001699,AC023,PT0084,TEC049,Component Overhaul,Closed,2024-02-25,2024-03-23,25,27,2.0,No Delay,214.8,398716.83,1352252.94,234634.47,DFT-17JG,74,Sea sing evening fire watch special bag fight individual.,False
WO001700,AC021,PT0050,TEC054,Line Maintenance,Cancelled,2023-07-12,,4,1,0.0,No Delay,7.0,20668.79,4522492.7,851217.87,DFT-21DB,75,Management really money stay language alone fill.,False
WO001701,AC022,PT0141,TEC009,Unscheduled AOG,Closed,2024-04-09,2024-04-12,3,3,0.0,No Delay,28.5,113057.59,2619938.06,274537.67,DFT-37HI,55,Network future special sense little soon fear consider entire short.,False
WO001702,AC038,PT0133,TEC030,Unscheduled AOG,Closed,2023-03-11,2023-03-16,3,5,2.0,No Delay,58.7,211366.81,2586560.59,401121.58,DFT-69IG,21,Natural huge note accept second edge claim everyone.,False
WO001703,AC006,PT0042,TEC002,Line Maintenance,Deferred,2022-08-07,,4,1,0.0,No Delay,14.5,60024.92,2171819.05,234676.22,DFT-06IE,68,Easy idea house live skill so staff simple.,True
wo001704,AC022,PT0040,TEC035,Unscheduled AOG,Cancelled,2024-12-08,,3,4,1.0,No Delay,20.9,59751.22,4148053.7,597016.54,DFT-11IG,66,Base security report form civil create he.,False
WO001705,AC014,PT0189,TEC040,Modification SB,Closed,2022-02-10,2022-02-19,9,9,0.0,No Delay,89.1,230754.22,2819245.86,525577.39,DFT-28DE,76,Last while box law would sea play performance so significant some cultural role.,False
WO001706,AC015,PT0249,TEC022,Unscheduled AOG,Closed,2024-11-25,2024-11-28,3,3,0.0,No Delay,23.7,100848.1,3232107.93,593779.39,DFT-65CD,39,Like feeling peace high personal job understand concern no.,True
WO001707,AC022,PT0229,TEC008,Modification SB,Deferred,2022-10-05,,9,7,0.0,No Delay,103.7,409365.39,2178821.21,380885.01,DFT-58GH,39,Appear Congress either network gas institution.,True
WO001708,AC020,PT0264,TEC051,Unscheduled AOG,Closed,2022-09-24,2022-09-26,3,2,0.0,No Delay,20.9,86787.08,4994969.86,725589.81,DFT-54AD,24,Recognize wait nearly various thousand guess beat agreement federal maintain all theory.,False
WO001709,AC021,PT0263,TEC023,Component Overhaul,Deferred,2023-05-26,,25,19,0.0,No Delay,206.6,795120.87,"₹2,041,947.44",442380.56,DFT-61BG,34,Reach candidate he sort least money.,True
WO001710,AC040,PT0107,TEC001,Scheduled A-Check,Cancelled,2022-06-23,,12,7,0.0,No Delay,99.4,216842.67,2750864.7,408763.85,DFT-22HH,68,Production child tell choose seven marriage when often image.,False
WO001711,AC010,PT0027,TEC013,Unscheduled AOG,Closed,2024-10-28,2024-11-01,3,4,1.0,No Delay,38.1,122502.49,3797343.56,411102.73,DFT-76IA,67,Indicate nature fine when wait game value somebody focus experience listen.,False
WO001712,AC016,PT0120,TEC007,Unscheduled AOG,Closed,2023-03-18,2023-03-21,3,3,0.0,No Delay,19.6,66774.46,2020802.03,371772.95,DFT-26BC,54,Huge huge determine brother everything figure cause.,True
WO001713,AC015,PT0064,TEC057,Scheduled C-Check,Closed,2022-11-05,2022-12-18,40,43,3.0,No Delay,398.9,1172180.86,2389121.17,656067.4,DFT-09EA,48,Military usually the financial local base stock three catch exist hand.,False
WO001714,AC035,PT0161,TEC045,Unscheduled AOG,Closed,2023-07-28,2023-08-01,3,4,1.0,No Delay,58.5,132634.72,2073247.42,250567.23,DFT-72IH,22,But sort current later talk sit possible.,False
WO001715,AC033,PT0172,TEC009,Unscheduled AOG,Cancelled,2024-10-12,,3,4,1.0,No Delay,62.4,256992.12,3070245.9,560352.91,DFT-07FE,57,Put style business total our star actually sport growth generation.,False
WO001716,AC027,PT0286,TEC031,Line Maintenance,Deferred,2023-01-25,,4,8,3.5,No Delay,107.6,448808.16,4347372.42,941155.99,DFT-49IA,38,Third poor picture wind natural through.,True
WO001717,AC031,PT0107,TEC042,Scheduled C-Check,Closed,2023-06-28,2023-08-17,40,50,10.0,Engineering Query,452.8,1248671.62,1547545.65,404095.94,DFT-98HG,69,Within thing person however stock see attorney between event safe build might.,True
WO001718,AC024,PT0204,TEC023,Component Overhaul,In Progress,2022-05-02,,25,11,0.0,No Delay,148.1,523836.26,242091.37,141781.31,DFT-72IB,66,Quickly say history stand within short compare green.,True
WO001719,AC022,PT0093,TEC059,Modification SB,Closed,2023-05-11,2023-05-25,9,14,5.0,Awaiting Inspection Sign-off,100.2,246416.71,4916122.86,929510.19,DFT-64EJ,32,Difference question whole law moment those all religious quite.,True
WO001720,AC004,PT0126,TEC053,Line Maintenance,Closed,2024-04-22,2024-04-23,4,1,0.0,No Delay,14.3,27161.59,2337411.09,438738.71,DFT-39CA,39,Alone staff support early this save factor husband.,False
WO001721,AC006,PT0281,TEC007,Scheduled A-Check,Closed,2024-05-13,2024-05-28,12,15,3.0,No Delay,184.1,628555.34,2842806.17,602488.91,DFT-03DF,63,Tough until growth these bag leader game imagine from size see center cell.,False
WO001722,AC033,PT0210,TEC033,Scheduled C-Check,Deferred,2024-10-25,,40,48,8.0,Part AOG,645.6,1644369.62,2137662.27,496187.06,DFT-68BD,51,Of house wait good work wear different.,True
WO001723,AC040,PT0009,TEC048,Modification SB,Closed,2023-07-29,2023-08-12,9,14,5.0,Weather Hold,154.0,443476.46,3257983.55,659590.33,DFT-17DI,43,Cut paper nor amount safe he cultural above.,True
WO001724,AC001,PT0093,TEC037,Line Maintenance,Closed,2024-01-26,2024-02-01,4,6,1.5,No Delay,25.2,89035.14,348319.04,75151.84,DFT-03CF,65,Free edge stay TV officer learn fish century clear dog.,True
WO001725,AC005,PT0130,TEC004,Line Maintenance,Closed,2024-10-13,2024-10-14,4,1,0.0,No Delay,7.8,31691.98,3405241.44,557863.01,DFT-89ID,42,Positive style above institution ball economy green.,True
WO001726,AC006,PT0130,TEC030,Scheduled A-Check,In Progress,2023-03-19,,12,12,0.0,No Delay,102.2,269039.75,1544566.36,338711.77,DFT-16BG,66,Scene when of mouth conference parent buy.,False
WO001727,AC011,PT0116,TEC051,Unscheduled AOG,Closed,2022-12-10,2022-12-13,3,3,0.0,No Delay,43.1,173889.42,23287.16,26171.53,DFT-61FC,52,Billion see world discuss such institution politics traditional red.,False
WO001728,AC032,PT0246,TEC020,Unscheduled AOG,Closed,2023-04-08,2023-04-13,3,5,2.0,No Delay,74.9,272732.49,3776363.13,569419.16,DFT-46FG,26,Environment smile charge subject serve close.,True
WO001729,AC027,PT0163,TEC035,Scheduled C-Check,Closed,2022-07-04,2022-07-28,40,24,0.0,No Delay,241.6,557449.95,715357.67,192717.93,DFT-40FA,72,Certain price through mission economy thank until close.,True
WO001730,AC040,PT0030,TEC052,Scheduled C-Check,In Progress,2023-12-17,,40,53,13.0,No Delay,705.4,1964282.06,847259.8,314591.12,DFT-90JF,56,Model action specific wife traditional outside light best consumer.,False
WO001731,AC040,PT0092,TEC014,Scheduled C-Check,In Progress,2022-06-05,,40,44,4.0,Manpower Shortage,350.4,1394822.52,4199121.03,1103685.78,DFT-84IA,54,Lose significant start decision everything right character laugh rich.,True
WO001732,AC013,PT0273,TEC005,Component Overhaul,Closed,2022-07-18,2022-08-06,25,19,0.0,No Delay,197.4,864099.46,467582.29,251891.41,DFT-85AB,72,Either will trip everyone team rock speak finally have rock.,False
WO001733,AC024,PT0295,TEC030,Scheduled C-Check,Closed,2024-02-28,2024-03-27,40,28,0.0,No Delay,348.4,1550895.6,873516.47,464208.94,DFT-21DF,67,Reflect specific admit green if site coach decision just.,True
WO001734,AC019,PT0206,TEC006,Component Overhaul,Deferred,2022-04-17,,25,39,14.0,Part AOG,203.6,401285.09,1578830.07,291508.97,DFT-01II,32,Able every author always single find economy Democrat back agency go.,True
WO001735,AC020,PT0152,TEC001,Unscheduled AOG,Deferred,2022-06-21,,3,3,0.0,No Delay,25.0,102305.8,"₹4,761,826.82",642419.51,DFT-32EJ,48,Enough middle along crime into year argue teacher town central into although.,False
WO001736,AC021,PT0164,TEC030,Scheduled A-Check,Deferred,2024-12-27,,12,17,5.0,Weather Hold,88.4,170445.99,4999083.92,899706.04,DFT-33JI,46,Direction quite industry perhaps job account store score rest more and sea.,False
WO001737,AC007,PT0073,TEC027,Modification SB,Cancelled,2023-05-02,,9,7,0.0,No Delay,55.3,231880.21,607199.97,130759.05,DFT-13IC,80,Early court within behind standard really gas sometimes product.,False
WO001738,AC025,PT0195,TEC045,Scheduled C-Check,Closed,2023-11-30,2024-01-15,40,46,6.0,Part AOG,353.3,714193.14,3094437.01,660318.42,DFT-93HA,59,Spend meet what message fly say ago particularly challenge nothing win only.,True
WO001739,AC010,PT0214,TEC053,Scheduled A-Check,Cancelled,2022-02-05,,12,17,5.0,No Delay,216.2,760680.29,808586.12,196167.52,DFT-89DC,52,Fly road interest game special human change.,True
WO001740,AC025,PT0075,TEC002,Modification SB,Closed,2022-11-08,2022-11-21,9,13,4.0,No Delay,178.4,492520.84,3193802.62,431483.87,DFT-48DJ,53,Vote we whom purpose coach picture such easy.,True
WO001741,AC023,PT0253,TEC009,Line Maintenance,In Progress,2023-07-09,,4,2,0.0,No Delay,25.9,47397.79,2847828.29,329810.35,DFT-44EA,68,Your people they behavior term investment.,True
WO001742,AC022,PT0253,TEC048,Scheduled A-Check,Deferred,2024-07-22,,12,9,0.0,No Delay,53.1,99953.58,4801213.9,814087.92,DFT-77AB,28,Card mission property century above action enjoy.,False
WO001743,AC033,PT0012,TEC046,Component Overhaul,Closed,2023-01-27,2023-03-08,25,40,15.0,Engineering Query,218.6,753549.74,450977.81,160765.54,DFT-63CG,79,Without meeting society response argue final country seven interest clear relate drug.,True
wo001744,AC023,PT0154,TEC057,Line Maintenance,Closed,2024-11-22,2024-11-29,4,7,2.5,No Delay,31.7,104341.46,875777.53,189682.7,DFT-74CI,50,Management not recognize else news front final drop still fund law.,False
WO001745,AC033,PT0170,TEC028,Line Maintenance,Deferred,2024-07-12,,4,6,1.5,No Delay,27.0,90850.79,1293306.51,149963.97,DFT-17HG,45,Job dog which program career store already turn.,False
WO001746,AC033,PT0262,TEC029,Scheduled A-Check,Closed,2023-02-23,2023-03-07,12,12,0.0,No Delay,95.4,388344.17,2162761.73,289432.46,DFT-19AA,66,Ball federal attack policy practice economic push reason actually fly surface discuss.,False
WO001747,AC038,PT0012,TEC057,Line Maintenance,Deferred,2023-12-13,,4,4,0.0,No Delay,19.6,55884.55,4795318.13,687265.26,DFT-24IJ,25,Lot environmental oil pull all bring discuss.,True
WO001748,AC037,PT0008,TEC014,Component Overhaul,Closed,2023-02-01,2023-02-11,25,10,0.0,No Delay,150.7,467378.7,2949717.33,569086.3,DFT-39DB,52,Lawyer say personal world person during likely laugh.,True
WO001749,AC037,PT0149,TEC020,Unscheduled AOG,Closed,2023-03-01,2023-03-04,3,3,0.0,No Delay,42.8,137253.16,3990218.23,728621.13,DFT-71FH,24,When TV capital minute until remain stock it little skill language.,True
WO001750,AC027,PT0243,TEC014,Line Maintenance,Cancelled,2023-06-16,,4,1,0.0,No Delay,15.5,37666.05,2208093.81,350516.91,DFT-77JB,60,Candidate news conference staff remain hope them available machine offer onto.,True
WO001751,AC026,PT0271,TEC048,Modification SB,Closed,2023-11-10,2023-11-15,9,5,0.0,No Delay,59.5,170370.91,49054.41,34155.6,DFT-27DF,69,We ready buy personal yet street eye according force meeting two station really many.,False
WO001752,AC011,PT0270,TEC058,Line Maintenance,Deferred,2023-11-11,,4,3,0.0,No Delay,33.3,74936.9,3873748.85,765753.25,DFT-47CD,30,Media pull friend build race card opportunity after current indicate order either kitchen.,True
